tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres	img_url_asset
tt7286456	movie	Joker	Joker	0	2019	\N	122	Crime,Drama,Thriller	https://image.tmdb.org/t/p/{width_variable}/udDclJoHjfjb8Ekgsd4FDteOkCU.jpg
