tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres	img_url_asset
tt1130884	movie	Shutter Island	Shutter Island	0	2010	\N	138	Mystery,Thriller	https://image.tmdb.org/t/p/{width_variable}/4GDy0PHYX3VRXUtwK5ysFbg3kEx.jpg
