tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres	img_url_asset
tt10872600	movie	Spider-Man: No Way Home	Spider-Man: No Way Home	0	2021	\N	148	Action,Adventure,Fantasy	https://image.tmdb.org/t/p/{width_variable}/5weKu49pzJCt06OPpjvT80efnQj.jpg
