titleId	ordering	title	region	language	types	attributes	isOriginalTitle
tt0137523	10	Fight Club	JP	en	imdbDisplay	\N	0
tt0137523	11	Fight Club	IN	en	imdbDisplay	\N	0
tt0137523	12	Kurashchilar klubi	UZ	\N	alternative	\N	0
tt0137523	13	Döyüshçü Klubu	AZ	\N	imdbDisplay	\N	0
tt0137523	14	Fight Club	AT	\N	imdbDisplay	\N	0
tt0137523	15	El club de la pelea	MX	\N	imdbDisplay	\N	0
tt0137523	16	Боен клуб	BG	bg	imdbDisplay	\N	0
tt0137523	17	Klub boraca	HR	\N	imdbDisplay	\N	0
tt0137523	18	Kaklusklubi	EE	\N	imdbDisplay	\N	0
tt0137523	19	Fight Club	US	\N	imdbDisplay	\N	0
tt0137523	1	Kovos klubas	LT	\N	imdbDisplay	\N	0
tt0137523	20	फाइट क्लब	IN	hi	imdbDisplay	\N	0
tt0137523	21	Fight Club	PH	en	imdbDisplay	\N	0
tt0137523	22	Fight Club	DE	\N	imdbDisplay	\N	0
tt0137523	23	Fight Club	FI	\N	imdbDisplay	\N	0
tt0137523	24	El club de la pelea	EC	\N	imdbDisplay	\N	0
tt0137523	25	Mo'adon Krav	IL	he	imdbDisplay	\N	0
tt0137523	26	Fight Club	EG	en	imdbDisplay	\N	0
tt0137523	27	搏击俱乐部	CN	cmn	imdbDisplay	\N	0
tt0137523	28	El club de la pelea	PE	\N	imdbDisplay	\N	0
tt0137523	29	Бійцівський клуб	UA	\N	imdbDisplay	\N	0
tt0137523	2	Bashgah-e moshtzani	IR	fa	imdbDisplay	\N	0
tt0137523	30	Fight Club	AU	\N	imdbDisplay	\N	0
tt0137523	31	ファイト・クラブ	JP	ja	imdbDisplay	\N	0
tt0137523	32	Fight Club	SG	en	imdbDisplay	\N	0
tt0137523	33	파이트 클럽	KR	\N	imdbDisplay	\N	0
tt0137523	34	Nadi alketal	EG	ar	\N	alternative spelling	0
tt0137523	35	Fight Club	CA	fr	imdbDisplay	\N	0
tt0137523	36	Fight Club	ID	en	imdbDisplay	\N	0
tt0137523	37	Fight Club	FR	\N	imdbDisplay	\N	0
tt0137523	38	Fight Club	IT	\N	imdbDisplay	\N	0
tt0137523	39	Harcosok klubja	HU	\N	imdbDisplay	\N	0
tt0137523	3	Clube de Combate	PT	\N	imdbDisplay	\N	0
tt0137523	40	Fight Club	ZA	en	imdbDisplay	\N	0
tt0137523	41	Fight Club	SE	\N	imdbDisplay	\N	0
tt0137523	42	Clube da Luta	BR	\N	imdbDisplay	\N	0
tt0137523	43	Klub golih pesti	SI	\N	imdbDisplay	\N	0
tt0137523	44	Nadi alghetal	EG	ar	imdbDisplay	\N	0
tt0137523	45	Cīņas klubs	LV	\N	imdbDisplay	\N	0
tt0137523	46	Podziemny krąg	PL	\N	imdbDisplay	\N	0
tt0137523	47	搏擊會	HK	yue	imdbDisplay	\N	0
tt0137523	48	Fight Club	AE	\N	imdbDisplay	\N	0
tt0137523	49	Fight Club	CA	en	imdbDisplay	\N	0
tt0137523	4	Klub rváčů	CZ	\N	imdbDisplay	\N	0
tt0137523	50	Dip Duan Dip	TH	th	imdbDisplay	\N	0
tt0137523	51	Sàn Đấu Sinh Tử	VN	\N	imdbDisplay	\N	0
tt0137523	52	Fight Club	DK	\N	imdbDisplay	\N	0
tt0137523	53	Borechki Klub	MK	\N	imdbDisplay	\N	0
tt0137523	54	Борилачки клуб	RS	\N	imdbDisplay	\N	0
tt0137523	55	El club de la lucha	ES	\N	imdbDisplay	\N	0
tt0137523	56	Fight Club	\N	\N	original	\N	1
tt0137523	57	El club de la pelea	AR	\N	imdbDisplay	\N	0
tt0137523	58	鬥陣俱樂部	TW	\N	imdbDisplay	\N	0
tt0137523	59	Klub bitkárov	SK	\N	imdbDisplay	\N	0
tt0137523	5	Fight Club	GB	\N	imdbDisplay	\N	0
tt0137523	60	Dövüş Kulübü	TR	tr	imdbDisplay	\N	0
tt0137523	61	Fight Club - Sala de lupte	RO	\N	imdbDisplay	\N	0
tt0137523	6	Fight Club	NL	\N	imdbDisplay	\N	0
tt0137523	7	Jang klubi	UZ	\N	imdbDisplay	\N	0
tt0137523	8	Бойцовский клуб	RU	\N	imdbDisplay	\N	0
tt0137523	9	Fight Club	GR	\N	imdbDisplay	\N	0
