tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres	img_url_asset
tt0137523	movie	Fight Club	Fight Club	0	1999	\N	139	Drama	https://image.tmdb.org/t/p/{width_variable}/pB8BM7pdSp6B6Ih7QZ4DrQ3PmJK.jpg
