tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres	img_url_asset
tt9419884	movie	Doctor Strange in the Multiverse of Madness	Doctor Strange in the Multiverse of Madness	0	2022	\N	126	Action,Adventure,Fantasy	https://image.tmdb.org/t/p/{width_variable}/fwBl3J2aEXru6mrr9Xg8O99Iz2K.jpg
