tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres	img_url_asset
tt1160419	movie	Dune	Dune: Part One	0	2021	\N	155	Action,Adventure,Drama	https://image.tmdb.org/t/p/{width_variable}/d5NXSklXo0qyIYkgV94XAgMIckC.jpg
