titleId	ordering	title	region	language	types	attributes	isOriginalTitle
tt1517268	10	Barbie	IN	hi	imdbDisplay	\N	0
tt1517268	11	芭比	CN	cmn	imdbDisplay	\N	0
tt1517268	12	Barbie	IL	he	imdbDisplay	\N	0
tt1517268	13	Barbie	GB	\N	imdbDisplay	\N	0
tt1517268	14	Barbie芭比	HK	yue	imdbDisplay	\N	0
tt1517268	15	Barbie	PH	en	imdbDisplay	\N	0
tt1517268	16	Barbie	CA	fr	imdbDisplay	\N	0
tt1517268	17	Barbie	ID	en	imdbDisplay	\N	0
tt1517268	18	Barbie	PT	\N	imdbDisplay	\N	0
tt1517268	19	Barbie	DK	\N	imdbDisplay	\N	0
tt1517268	1	Barbie	CL	\N	imdbDisplay	\N	0
tt1517268	20	Barbie芭比	TW	\N	imdbDisplay	\N	0
tt1517268	21	Барбі	UA	\N	imdbDisplay	\N	0
tt1517268	22	Барби	BG	bg	imdbDisplay	\N	0
tt1517268	23	Barbie	CO	\N	imdbDisplay	\N	0
tt1517268	24	Barbie	IN	en	imdbDisplay	\N	0
tt1517268	25	Barbie	\N	\N	original	\N	1
tt1517268	26	Барби	RU	\N	imdbDisplay	\N	0
tt1517268	27	Barbie	ZA	en	imdbDisplay	\N	0
tt1517268	28	Barbie	ES	\N	imdbDisplay	\N	0
tt1517268	29	Barbie	AU	\N	imdbDisplay	\N	0
tt1517268	2	Barbie	CA	en	imdbDisplay	\N	0
tt1517268	30	Barbie	NZ	en	imdbDisplay	\N	0
tt1517268	31	バービー	JP	ja	imdbDisplay	\N	0
tt1517268	32	Barbi	UZ	\N	imdbDisplay	\N	0
tt1517268	33	Barbie	TR	tr	imdbDisplay	\N	0
tt1517268	34	Μπάρμπι	GR	\N	imdbDisplay	\N	0
tt1517268	35	Barbie	RO	\N	imdbDisplay	\N	0
tt1517268	36	Barbie	SG	en	imdbDisplay	\N	0
tt1517268	37	Barbie	DE	\N	imdbDisplay	\N	0
tt1517268	38	Barbie	US	\N	imdbDisplay	\N	0
tt1517268	39	Barbi	AZ	\N	imdbDisplay	\N	0
tt1517268	3	Barbie	FR	\N	imdbDisplay	\N	0
tt1517268	40	Barbie	EC	\N	imdbDisplay	\N	0
tt1517268	41	Barbie	RS	\N	imdbDisplay	\N	0
tt1517268	42	Barbė	LT	\N	imdbDisplay	\N	0
tt1517268	43	Barbie	IE	en	imdbDisplay	\N	0
tt1517268	4	Barbie	IT	\N	imdbDisplay	\N	0
tt1517268	5	Barbie	MX	\N	imdbDisplay	\N	0
tt1517268	6	Barbie	BR	\N	imdbDisplay	\N	0
tt1517268	7	Barbie	AR	\N	imdbDisplay	\N	0
tt1517268	8	Barbie	KZ	\N	imdbDisplay	\N	0
tt1517268	9	Barbie	AT	\N	imdbDisplay	\N	0
